<<<<<<< HEAD
"","PR","2.5 %","97.5 %"
"(Intercept)",1.45025914881739,1.14787763182712,1.83229600474113
"meet_pa",0.953118441064466,0.903624990579798,1.00532275243326
"RIDAGEYR",0.98793306403871,0.98619064666994,0.989678559938287
"factor(RIAGENDR)2",1.08057712542393,1.00924313542244,1.1569530502684
"factor(RIDRETH1)2",0.963524557935678,0.902251699167272,1.02895852077861
"factor(RIDRETH1)3",1.00716325139719,0.943195082113646,1.07546978795923
"factor(RIDRETH1)4",0.800572801965667,0.750471698878373,0.854018628823778
"factor(RIDRETH1)5",0.912163308644244,0.848137911678167,0.981021942516985
"BMXBMI",0.987155958005863,0.982034072727133,0.99230455692879
"SMQ020",1.08332117013473,1.02515742533934,1.1447849165933
"ALQ111",0.881179457893354,0.810588923515206,0.957917403615569
"DIQ010",1.05979888466294,0.991836904533933,1.13241770980542
=======
"","PR","2.5 %","97.5 %"
"(Intercept)",1.45025914881739,1.14787763182712,1.83229600474113
"meet_pa",0.953118441064466,0.903624990579798,1.00532275243326
"RIDAGEYR",0.98793306403871,0.98619064666994,0.989678559938287
"factor(RIAGENDR)2",1.08057712542393,1.00924313542244,1.1569530502684
"factor(RIDRETH1)2",0.963524557935678,0.902251699167272,1.02895852077861
"factor(RIDRETH1)3",1.00716325139719,0.943195082113646,1.07546978795923
"factor(RIDRETH1)4",0.800572801965667,0.750471698878373,0.854018628823778
"factor(RIDRETH1)5",0.912163308644244,0.848137911678167,0.981021942516985
"BMXBMI",0.987155958005863,0.982034072727133,0.99230455692879
"SMQ020",1.08332117013473,1.02515742533934,1.1447849165933
"ALQ111",0.881179457893354,0.810588923515206,0.957917403615569
"DIQ010",1.05979888466294,0.991836904533933,1.13241770980542
>>>>>>> aae1f171947e47ecc5d81e736d288891c6fd4a20
